filename,count,classes,locations
MN-MG788E-A.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(247, 890), (1524, 1998), (787, 1779), (1656, 433), (825, 238), (599, 1634), (2178, 678), (2044, 1574), (2299, 1360), (505, 597), (250, 1331)]"
MN-MG788N-B.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1423, 1503), (2107, 641), (667, 1285), (698, 1608), (817, 377), (211, 879), (1606, 268), (330, 584), (382, 1259), (1857, 1404)]"
MN-MG788S-A.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(186, 1056), (1527, 2188), (441, 574), (282, 1434), (1726, 181), (567, 337), (519, 1719), (368, 1570), (289, 842), (690, 1976), (1790, 1898), (2291, 837)]"
MN-MG788S-B.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(2144, 1298), (2096, 623), (393, 1411), (2275, 723), (491, 420), (341, 871), (1824, 415), (807, 1618), (852, 183), (1224, 1817), (1759, 1523)]"
MN-MG788W-B.jpg,14,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(527, 1615), (408, 1486), (1692, 1349), (1204, 189), (1967, 1258), (277, 776), (1008, 1843), (351, 530), (2005, 685), (1211, 1513), (1770, 532), (661, 266), (205, 1037), (670, 1761)]"
MN-MG789E-A.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(187, 818), (533, 262), (1464, 403), (557, 1477), (191, 884), (274, 1162), (1417, 1229), (182, 1019), (1796, 670), (311, 529), (1346, 1267)]"
MN-MG789S-A.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1664, 303), (279, 968), (488, 554), (678, 1822), (2112, 670), (396, 1587), (290, 1370), (1525, 1636), (1890, 1340), (966, 283)]"
MN-MG789W-A.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1666, 506), (211, 760), (2006, 1474), (863, 299), (405, 461), (1886, 672), (1363, 1762), (835, 1803), (160, 916), (510, 1446), (232, 1132), (322, 1318)]"
MN-MG790E-B.jpg,17,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(2026, 1328), (311, 1220), (313, 805), (436, 1400), (244, 1127), (661, 1572), (913, 1715), (978, 462), (2205, 1279), (1817, 1367), (2208, 1021), (162, 1041), (725, 535), (1827, 844), (1568, 1333), (2065, 935), (170, 890)]"
MN-MG790N-B.jpg,8,"[2, 2, 2, 2, 2, 2, 2, 2]","[(839, 221), (492, 463), (1218, 1673), (1530, 1054), (1505, 1470), (256, 1097), (1510, 723), (357, 1429)]"
MN-MG790W-A.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(508, 1437), (558, 482), (413, 776), (1181, 1331), (737, 1560), (1305, 663), (1461, 864), (370, 974), (1348, 1162), (964, 1601)]"
MN-MG790W-B.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1587, 704), (1120, 1147), (887, 1215), (642, 1146), (1398, 995), (1531, 917), (1512, 554), (564, 485), (1401, 483), (496, 894), (691, 300), (885, 118)]"
MN-SD001-E-A.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(771, 1193), (371, 337), (991, 1131), (1106, 351), (423, 1162), (227, 511), (280, 923), (1203, 1048), (598, 177), (860, 247), (195, 786)]"
MN-SD001-N-A.jpg,8,"[2, 2, 2, 2, 2, 2, 2, 2]","[(692, 150), (356, 891), (437, 283), (297, 441), (1260, 1256), (1100, 41), (453, 1039), (761, 1283)]"
MN-SD001-N-B.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(934, 285), (325, 381), (1274, 1129), (394, 963), (222, 1124), (183, 567), (618, 161), (520, 1445), (140, 903), (422, 1144), (873, 1430)]"
MN-SD001-S-A.jpg,8,"[2, 2, 2, 2, 2, 2, 2, 2]","[(647, 1239), (137, 856), (1020, 305), (624, 171), (975, 1010), (269, 1037), (164, 467), (336, 249)]"
MN-SD001-S-B.jpg,6,"[2, 2, 2, 2, 2, 2]","[(962, 1183), (741, 81), (310, 261), (603, 1138), (978, 225), (363, 1018)]"
MN-SD001-W-A.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(480, 1419), (329, 332), (72, 873), (1335, 623), (1265, 1141), (104, 612), (531, 155), (967, 1227), (187, 1100), (956, 334)]"
MN-SD001-W-B.jpg,6,"[2, 2, 2, 2, 2, 2]","[(420, 301), (846, 337), (566, 1395), (263, 1141), (180, 654), (902, 1403)]"
MN-SD002-E-A.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(178, 546), (732, 79), (124, 746), (293, 416), (185, 958), (1183, 1440), (438, 1661), (1748, 564), (198, 1187), (1313, 286), (1648, 1313), (589, 278)]"
MN-SD002-E-B.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(382, 1694), (195, 1068), (903, 1655), (252, 1454), (395, 968), (176, 1191), (206, 1278), (1038, 955), (276, 1025), (1310, 1129), (1192, 1594), (583, 888)]"
MN-SD002-N-B.jpg,15,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(216, 1063), (1244, 745), (344, 752), (1078, 1303), (296, 1169), (248, 1128), (420, 654), (286, 834), (240, 889), (306, 1277), (435, 1402), (1291, 1213), (718, 1465), (768, 588), (1032, 636)]"
MN-SD002-S-A.jpg,13,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1292, 279), (359, 1560), (1671, 583), (177, 1330), (1265, 1562), (1854, 736), (621, 1696), (97, 971), (143, 592), (520, 204), (80, 866), (275, 386), (1646, 1374)]"
MN-SD002-W-A.jpg,15,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(193, 764), (101, 568), (194, 316), (1346, 921), (136, 451), (308, 82), (896, 232), (1240, 311), (1001, 1048), (536, 1162), (152, 716), (1374, 381), (206, 842), (297, 998), (106, 661)]"
MN-SD002-W-B.jpg,15,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(307, 998), (1362, 1009), (1479, 392), (462, 1113), (1058, 1004), (232, 872), (1183, 187), (255, 288), (431, 110), (644, 24), (177, 426), (1562, 924), (122, 659), (170, 744), (138, 498)]"
MN-SD003-S-A.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1580, 186), (791, 1909), (599, 1423), (1059, 184), (171, 470), (1913, 1494), (94, 1185), (603, 302), (2001, 355), (1496, 1578)]"
MO-MG402-E-A.jpg,9,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1594, 391), (1159, 1099), (85, 654), (125, 275), (1589, 1001), (1764, 576), (773, 0), (442, 1163), (1141, 59)]"
MO-MG402-E-B.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1299, 856), (1687, 409), (309, 850), (121, 550), (761, 250), (153, 654), (487, 257), (155, 418), (573, 995), (282, 287), (1435, 278)]"
MO-MG402-N-B.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1440, 486), (786, 438), (644, 799), (1841, 844), (1007, 1009), (1234, 1001), (678, 501), (755, 895), (1565, 905), (957, 359)]"
MO-MG402-W-A.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(537, 1014), (266, 768), (222, 532), (1197, 452), (231, 722), (355, 600), (651, 248), (332, 904), (1213, 871), (1493, 580), (1488, 794)]"
MO-MG403-E-B.jpg,8,"[2, 2, 2, 2, 2, 2, 2, 2]","[(124, 646), (189, 1246), (1237, 286), (1670, 940), (495, 205), (1386, 1007), (1520, 506), (740, 1503)]"
MO-MG403-N-B.jpg,13,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(116, 1038), (1790, 691), (1512, 1322), (239, 396), (1755, 1152), (149, 562), (899, 40), (221, 1277), (31, 809), (518, 1438), (492, 167), (1500, 385), (809, 1679)]"
MO-MG403-S-A.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1605, 1308), (257, 833), (503, 1308), (1819, 431), (301, 1088), (460, 401), (905, 1568), (2233, 606), (1097, 78), (2098, 1147), (2438, 1062), (316, 658)]"
MO-MG403-W-A.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(581, 75), (598, 1141), (416, 199), (986, 100), (246, 887), (184, 482), (1290, 917), (221, 664), (1523, 905), (1369, 428), (323, 230), (1566, 609)]"
MO-MG403-W-B.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(488, 497), (1506, 851), (458, 658), (1455, 535), (374, 801), (1258, 482), (879, 1228), (1269, 1018), (497, 1120), (828, 306)]"
MO-MG404-N-A.jpg,10,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(449, 85), (1475, 973), (1118, 1108), (320, 1107), (38, 718), (1577, 410), (755, 32), (265, 203), (1301, 219), (503, 1195)]"
MO-MG404-N-B.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(263, 1185), (1639, 457), (131, 398), (1234, 1280), (1620, 959), (616, 1117), (1182, 273), (1455, 1028), (1447, 392), (613, 29), (287, 208), (89, 975)]"
MO-MG404-S-A.jpg,13,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(90, 469), (1637, 416), (383, 172), (1480, 1006), (1177, 232), (554, 1285), (1074, 1103), (1713, 845), (196, 980), (812, 22), (100, 611), (1467, 364), (130, 787)]"
MO-MG404-S-B.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1117, 240), (1202, 871), (249, 219), (180, 695), (485, 28), (613, 1107), (168, 350), (256, 887), (1398, 393), (136, 539), (1406, 833)]"
MO-MG404-W-A.jpg,9,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1450, 1050), (1566, 285), (1010, 1176), (1885, 427), (1109, 106), (496, 77), (66, 357), (535, 1050), (1793, 884)]"
MO-MG404-W-B.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(500, 74), (49, 640), (328, 175), (852, 1057), (154, 320), (1375, 194), (1306, 924), (438, 1031), (1053, 26), (200, 822), (1554, 818)]"
OH-MG799S-A.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(473, 1347), (924, 244), (724, 520), (1780, 618), (1602, 1631), (554, 694), (376, 815), (329, 1009), (1306, 1897), (1905, 917), (1744, 1619), (626, 1453)]"
OH-MG805E-A.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(193, 922), (1086, 1847), (1902, 492), (1348, 1320), (331, 1189), (1642, 1617), (1472, 377), (2047, 1541), (349, 519), (414, 1511), (697, 335), (1396, 697)]"
OH-MG805E-B.jpg,8,"[2, 2, 2, 2, 2, 2, 2, 2]","[(437, 570), (271, 1645), (989, 1900), (140, 1293), (1801, 1744), (232, 904), (2054, 1081), (1525, 655)]"
OH-MG805N-A.jpg,9,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[(2518, 1839), (1075, 2488), (2263, 1168), (1260, 244), (2374, 1994), (2605, 1274), (187, 768), (309, 1784), (1600, 2032)]"
OH-MG805N-B.jpg,8,"[2, 2, 2, 2, 2, 2, 2, 2]","[(1546, 1777), (1881, 1499), (914, 356), (2103, 1325), (1623, 527), (2159, 949), (2033, 795), (362, 1286)]"
OH-MG805S-B.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(1633, 1343), (1566, 329), (208, 699), (1915, 792), (1249, 1568), (1877, 1282), (1079, 220), (829, 248), (226, 1150), (323, 920), (1909, 862), (342, 1519)]"
OH-MG805W-B.jpg,14,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(217, 785), (338, 1329), (1606, 1226), (343, 379), (1472, 1345), (1235, 545), (1463, 656), (1646, 792), (1003, 1334), (902, 139), (175, 632), (548, 235), (238, 446), (388, 1071)]"
OK-MG282-E-B.jpg,11,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(548, 200), (1092, 1268), (205, 934), (1023, 365), (572, 1384), (255, 344), (128, 607), (1313, 555), (257, 1176), (1348, 1057), (904, 347)]"
OK-MG282-N-B.jpg,12,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[(358, 1204), (150, 770), (207, 995), (418, 404), (1542, 350), (472, 220), (275, 485), (1356, 1009), (1257, 267), (792, 1388), (1588, 875), (867, 122)]"
