,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
MN-SD002-E-A.jpg,79,732,1440,1183,746,124,1187,198,546.0,178.0,278.0,589.0,958.0,185.0,1661.0,438.0,564.0,1748.0,416.0,293.0,1313.0,1648.0,286.0,1313.0,,,,,,,,,,,,,,
MN-SD002-E-B.jpg,888,583,1129,1310,955,1038,1454,252,1594.0,1192.0,1278.0,206.0,1655.0,903.0,968.0,395.0,1694.0,382.0,1191.0,176.0,1068.0,195.0,1025.0,276.0,,,,,,,,,,,,,,
MN-SD002-N-B.jpg,889,240,1277,306,588,768,1063,216,752.0,344.0,1303.0,1078.0,1402.0,435.0,636.0,1032.0,654.0,420.0,1213.0,1291.0,1169.0,296.0,1128.0,248.0,1465.0,718.0,745.0,1244.0,834.0,286.0,,,,,,,,
MN-SD002-S-A.jpg,866,80,1330,177,279,1292,1562,1265,583.0,1671.0,1560.0,359.0,1696.0,621.0,1374.0,1646.0,971.0,97.0,386.0,275.0,204.0,520.0,736.0,1854.0,592.0,143.0,,,,,,,,,,,,
MN-SD002-W-A.jpg,842,206,568,101,82,308,716,152,764.0,193.0,998.0,297.0,316.0,194.0,232.0,896.0,921.0,1346.0,451.0,136.0,381.0,1374.0,1162.0,536.0,1048.0,1001.0,661.0,106.0,311.0,1240.0,,,,,,,,
MN-SD002-W-B.jpg,24,644,392,1479,744,170,110,431,924.0,1562.0,498.0,138.0,659.0,122.0,288.0,255.0,426.0,177.0,1004.0,1058.0,1113.0,462.0,1009.0,1362.0,187.0,1183.0,872.0,232.0,998.0,307.0,,,,,,,,
MN-SD003-S-A.jpg,186,1580,302,603,1578,1496,470,171,184.0,1059.0,1909.0,791.0,1494.0,1913.0,355.0,2001.0,1185.0,94.0,1423.0,599.0,,,,,,,,,,,,,,,,,,
MO-MG402-E-A.jpg,59,1141,0,773,391,1594,275,125,1001.0,1589.0,1163.0,442.0,1099.0,1159.0,576.0,1764.0,654.0,85.0,,,,,,,,,,,,,,,,,,,,
MO-MG402-E-B.jpg,550,121,654,153,250,761,856,1299,278.0,1435.0,418.0,155.0,995.0,573.0,409.0,1687.0,257.0,487.0,850.0,309.0,287.0,282.0,,,,,,,,,,,,,,,,
MO-MG402-N-B.jpg,905,1565,895,755,359,957,1009,1007,486.0,1440.0,438.0,786.0,799.0,644.0,844.0,1841.0,1001.0,1234.0,501.0,678.0,,,,,,,,,,,,,,,,,,
MO-MG402-W-A.jpg,600,355,768,266,248,651,794,1488,580.0,1493.0,452.0,1197.0,532.0,222.0,1014.0,537.0,722.0,231.0,871.0,1213.0,904.0,332.0,,,,,,,,,,,,,,,,
MO-MG403-E-B.jpg,646,124,506,1520,286,1237,1503,740,1246.0,189.0,205.0,495.0,940.0,1670.0,1007.0,1386.0,,,,,,,,,,,,,,,,,,,,,,
MO-MG403-N-B.jpg,1679,809,385,1500,691,1790,1038,116,1152.0,1755.0,1322.0,1512.0,167.0,492.0,1277.0,221.0,396.0,239.0,562.0,149.0,1438.0,518.0,809.0,31.0,40.0,899.0,,,,,,,,,,,,
MO-MG403-S-A.jpg,401,460,1088,301,833,257,78,1097,606.0,2233.0,658.0,316.0,1308.0,1605.0,1147.0,2098.0,1308.0,503.0,1062.0,2438.0,1568.0,905.0,431.0,1819.0,,,,,,,,,,,,,,
MO-MG403-W-A.jpg,100,986,905,1523,75,581,887,246,917.0,1290.0,482.0,184.0,199.0,416.0,1141.0,598.0,428.0,1369.0,230.0,323.0,609.0,1566.0,664.0,221.0,,,,,,,,,,,,,,
MO-MG403-W-B.jpg,482,1258,658,458,1018,1269,306,828,497.0,488.0,1228.0,879.0,1120.0,497.0,535.0,1455.0,851.0,1506.0,801.0,374.0,,,,,,,,,,,,,,,,,,
MO-MG404-N-A.jpg,410,1577,1107,320,973,1475,219,1301,1108.0,1118.0,1195.0,503.0,718.0,38.0,85.0,449.0,32.0,755.0,203.0,265.0,,,,,,,,,,,,,,,,,,
MO-MG404-N-B.jpg,398,131,1185,263,208,287,975,89,29.0,613.0,457.0,1639.0,1028.0,1455.0,959.0,1620.0,1117.0,616.0,273.0,1182.0,392.0,1447.0,1280.0,1234.0,,,,,,,,,,,,,,
MO-MG404-S-A.jpg,416,1637,22,812,787,130,1285,554,980.0,196.0,232.0,1177.0,364.0,1467.0,1006.0,1480.0,845.0,1713.0,1103.0,1074.0,611.0,100.0,469.0,90.0,172.0,383.0,,,,,,,,,,,,
MO-MG404-S-B.jpg,350,168,219,249,1107,613,695,180,28.0,485.0,393.0,1398.0,240.0,1117.0,833.0,1406.0,887.0,256.0,871.0,1202.0,539.0,136.0,,,,,,,,,,,,,,,,
MO-MG404-W-A.jpg,106,1109,1050,535,77,496,1050,1450,1176.0,1010.0,357.0,66.0,285.0,1566.0,427.0,1885.0,884.0,1793.0,,,,,,,,,,,,,,,,,,,,
MO-MG404-W-B.jpg,822,200,26,1053,1031,438,1057,852,320.0,154.0,924.0,1306.0,818.0,1554.0,194.0,1375.0,175.0,328.0,74.0,500.0,640.0,49.0,,,,,,,,,,,,,,,,
OH-MG799S-A.jpg,1897,1306,244,924,1619,1744,917,1905,520.0,724.0,1347.0,473.0,1009.0,329.0,1631.0,1602.0,1453.0,626.0,694.0,554.0,618.0,1780.0,815.0,376.0,,,,,,,,,,,,,,
OH-MG805E-A.jpg,1847,1086,1189,331,335,697,922,193,377.0,1472.0,492.0,1902.0,1541.0,2047.0,1617.0,1642.0,1511.0,414.0,697.0,1396.0,519.0,349.0,1320.0,1348.0,,,,,,,,,,,,,,
OH-MG805E-B.jpg,1900,989,655,1525,1744,1801,1645,271,1293.0,140.0,1081.0,2054.0,904.0,232.0,570.0,437.0,,,,,,,,,,,,,,,,,,,,,,
OH-MG805N-A.jpg,1168,2263,1994,2374,244,1260,1274,2605,2032.0,1600.0,768.0,187.0,1784.0,309.0,2488.0,1075.0,1839.0,2518.0,,,,,,,,,,,,,,,,,,,,
OH-MG805N-B.jpg,1325,2103,795,2033,356,914,949,2159,1286.0,362.0,1777.0,1546.0,527.0,1623.0,1499.0,1881.0,,,,,,,,,,,,,,,,,,,,,,
OH-MG805S-B.jpg,699,208,1568,1249,329,1566,1519,342,920.0,323.0,1343.0,1633.0,220.0,1079.0,248.0,829.0,1282.0,1877.0,1150.0,226.0,862.0,1909.0,792.0,1915.0,,,,,,,,,,,,,,
OH-MG805W-B.jpg,1071,388,656,1463,446,238,632,175,139.0,902.0,1334.0,1003.0,785.0,217.0,1226.0,1606.0,792.0,1646.0,1329.0,338.0,1345.0,1472.0,545.0,1235.0,379.0,343.0,235.0,548.0,,,,,,,,,,
OK-MG282-E-B.jpg,344,255,555,1313,1176,257,200,548,1057.0,1348.0,1384.0,572.0,934.0,205.0,1268.0,1092.0,365.0,1023.0,607.0,128.0,347.0,904.0,,,,,,,,,,,,,,,,
OK-MG282-N-B.jpg,1388,792,220,472,1204,358,995,207,485.0,275.0,122.0,867.0,404.0,418.0,267.0,1257.0,770.0,150.0,350.0,1542.0,1009.0,1356.0,875.0,1588.0,,,,,,,,,,,,,,
