filename,count,locations
IA-MG243-W-A.jpg,12,"[(1425, 574), (1453, 988), (227, 479), (1231, 396), (1286, 1058), (236, 1111), (617, 92), (172, 539), (954, 1298), (1556, 703), (158, 903), (87, 801)]"
OK-MG282-E-B.jpg,11,"[(1348, 1057), (205, 934), (548, 200), (1023, 365), (255, 344), (1313, 555), (572, 1384), (128, 607), (1092, 1268), (904, 347), (257, 1176)]"
MB-MG529-S-B.jpg,15,"[(1367, 1122), (94, 417), (541, 1294), (196, 304), (1532, 1081), (1087, 1198), (29, 737), (143, 1019), (377, 150), (296, 1164), (666, 26), (1566, 528), (52, 545), (1251, 225), (75, 886)]"
MB-SD004-W-B.jpg,7,"[(1146, 419), (887, 363), (923, 851), (1157, 812), (399, 210), (385, 941), (261, 687)]"
MO-MG403-S-A.jpg,12,"[(1605, 1308), (1819, 431), (316, 658), (2098, 1147), (905, 1568), (460, 401), (2233, 606), (1097, 78), (2438, 1062), (503, 1308), (257, 833), (301, 1088)]"
MB-MG528-S-A.jpg,12,"[(95, 815), (1038, 908), (163, 243), (292, 104), (508, 29), (200, 989), (1187, 460), (982, 278), (380, 1125), (110, 382), (20, 643), (807, 1032)]"
OH-MG805N-B.jpg,8,"[(1881, 1499), (1546, 1777), (2103, 1325), (1623, 527), (2159, 949), (2033, 795), (362, 1286), (914, 356)]"
IN-MG638-E-A.jpg,12,"[(292, 1334), (202, 1163), (570, 276), (174, 648), (186, 497), (1427, 1560), (1590, 224), (1841, 1389), (948, 242), (1874, 618), (850, 1825), (503, 1638)]"
IN-MG638-S-B.jpg,13,"[(287, 1152), (1832, 727), (937, 1461), (274, 1046), (211, 938), (1175, 1314), (1563, 1156), (321, 613), (1714, 644), (531, 1432), (227, 811), (583, 306), (1265, 312)]"
OK-MG282-N-B.jpg,12,"[(207, 995), (418, 404), (358, 1204), (472, 220), (275, 485), (867, 122), (1588, 875), (1542, 350), (1356, 1009), (150, 770), (792, 1388), (1257, 267)]"
IA-MG243-S-B.jpg,14,"[(171, 514), (470, 968), (258, 690), (579, 152), (609, 273), (286, 169), (1397, 494), (451, 101), (1145, 996), (850, 972), (968, 114), (189, 313), (1266, 393), (692, 93)]"
