,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
MO-MG402-W-A.jpg,559,330,601,1057,738,266,812,621,789.0,333.0,588.0,1417.0,705.0,1050.0,518.0,641.0,695.0,228.0,773.0,1427.0,559.0,215.0,,,,,,,,,,,,,,,,
IN-MG631-N-A.jpg,611,455,903,37,1551,435,1056,369,332.0,709.0,432.0,493.0,830.0,98.0,321.0,910.0,809.0,2281.0,1458.0,1730.0,1476.0,2178.0,1702.0,583.0,681.0,1770.0,271.0,1187.0,1388.0,236.0,1763.0,1011.0,,,,,,
MO-MG404-W-B.jpg,860,460,580,104,284,340,728,1275,824.0,871.0,368.0,1358.0,172.0,469.0,357.0,1008.0,662.0,252.0,751.0,1524.0,371.0,144.0,,,,,,,,,,,,,,,,
MB-MG530-N-A.jpg,205,921,806,725,440,1605,590,423,712.0,563.0,687.0,1549.0,854.0,957.0,468.0,1385.0,283.0,614.0,399.0,395.0,632.0,1349.0,,,,,,,,,,,,,,,,
MB-SD004-W-A.jpg,452,608,612,232,573,1110,478,428,743.0,941.0,605.0,940.0,499.0,251.0,681.0,329.0,823.0,1108.0,809.0,489.0,,,,,,,,,,,,,,,,,,
IA-MG245-S-B.jpg,1097,1847,975,1470,464,426,826,1538,1080.0,1646.0,515.0,606.0,1120.0,746.0,892.0,723.0,598.0,1108.0,788.0,1777.0,725.0,483.0,820.0,1936.0,585.0,316.0,564.0,849.0,,,,,,,,,,
MN-SD001-W-A.jpg,672,107,493,640,800,122,564,401,1024.0,670.0,935.0,372.0,906.0,1285.0,721.0,1094.0,729.0,1336.0,1076.0,1254.0,,,,,,,,,,,,,,,,,,
MB-SD004-E-B.jpg,600,1133,798,1139,603,324,698,539,455.0,499.0,541.0,343.0,619.0,907.0,737.0,923.0,,,,,,,,,,,,,,,,,,,,,,
MB-MG518-S-B.jpg,634,416,684,1134,371,584,523,370,738.0,646.0,598.0,363.0,298.0,979.0,433.0,460.0,368.0,1134.0,296.0,749.0,662.0,1018.0,673.0,511.0,749.0,758.0,485.0,404.0,,,,,,,,,,
OH-MG805S-B.jpg,1146,1485,831,1125,1272,1861,803,323,947.0,417.0,876.0,1867.0,868.0,1759.0,1245.0,1641.0,1069.0,1593.0,774.0,803.0,1075.0,866.0,870.0,362.0,,,,,,,,,,,,,,
MB-MG530-E-B.jpg,630,342,754,448,690,1089,743,1345,322.0,591.0,504.0,1375.0,436.0,397.0,859.0,581.0,554.0,1159.0,288.0,817.0,,,,,,,,,,,,,,,,,,
MO-MG403-E-B.jpg,766,219,520,1492,942,1260,1112,205,613.0,1211.0,550.0,624.0,912.0,1633.0,1216.0,602.0,,,,,,,,,,,,,,,,,,,,,,
IL-SF003-E-A.jpg,554,634,481,157,909,230,337,1500,556.0,1330.0,704.0,1204.0,841.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,
MB-MG517-E-B.jpg,407,393,791,567,416,1285,356,1081,851.0,891.0,901.0,1182.0,266.0,773.0,322.0,539.0,687.0,387.0,581.0,346.0,838.0,1450.0,,,,,,,,,,,,,,,,
IA-MG244-S-B.jpg,711,1432,1108,1588,652,1108,786,144,262.0,532.0,685.0,105.0,602.0,121.0,1139.0,827.0,1056.0,1316.0,1126.0,342.0,823.0,1712.0,476.0,218.0,361.0,330.0,553.0,167.0,903.0,222.0,,,,,,,,
IN-MG636-N-B.jpg,1117,387,659,111,1179,505,1231,728,645.0,1700.0,1061.0,272.0,1020.0,182.0,950.0,1716.0,310.0,399.0,466.0,184.0,575.0,1334.0,753.0,91.0,984.0,104.0,1201.0,961.0,251.0,742.0,939.0,1422.0,898.0,75.0,,,,
IA-MG243-S-A.jpg,944,732,660,1456,901,1233,695,793,936.0,263.0,1014.0,1411.0,741.0,1213.0,769.0,217.0,,,,,,,,,,,,,,,,,,,,,,
IL-SF001-W-A.jpg,330,463,603,279,658,1408,960,269,685.0,1112.0,815.0,1435.0,1289.0,385.0,905.0,1014.0,,,,,,,,,,,,,,,,,,,,,,
MO-MG403-W-B.jpg,837,1491,605,533,1075,825,559,1439,840.0,386.0,457.0,778.0,891.0,1230.0,720.0,469.0,612.0,1240.0,983.0,506.0,,,,,,,,,,,,,,,,,,
IL-SF001-N-B.jpg,643,358,617,979,1040,267,851,170,1113.0,551.0,383.0,429.0,512.0,1168.0,766.0,1030.0,841.0,1243.0,,,,,,,,,,,,,,,,,,,,
IN-MG638-E-A.jpg,341,864,1192,1839,1379,435,932,1521,1012.0,280.0,821.0,1801.0,1222.0,334.0,1089.0,1548.0,1320.0,908.0,598.0,190.0,739.0,244.0,618.0,646.0,,,,,,,,,,,,,,
MN-SD003-S-A.jpg,1230,1864,664,226,314,864,1026,625,656.0,1866.0,1028.0,1639.0,619.0,646.0,789.0,1582.0,1151.0,1040.0,965.0,136.0,,,,,,,,,,,,,,,,,,
MO-MG404-S-A.jpg,350,383,875,1435,993,580,462,1151,545.0,114.0,780.0,1096.0,285.0,767.0,840.0,269.0,450.0,1425.0,832.0,1671.0,445.0,1580.0,,,,,,,,,,,,,,,,
MB-MG518-N-A.jpg,854,545,985,947,729,283,319,726,253.0,1109.0,449.0,384.0,525.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,
MN-SD001-N-B.jpg,973,172,510,683,1040,734,708,1087,992.0,1076.0,1106.0,381.0,1032.0,1263.0,865.0,797.0,760.0,327.0,538.0,412.0,1081.0,194.0,,,,,,,,,,,,,,,,
IL-SF001-E-B.jpg,522,1105,965,1176,987,247,702,935,1286.0,421.0,434.0,370.0,680.0,230.0,967.0,913.0,,,,,,,,,,,,,,,,,,,,,,
IL-MG603-E-B.jpg,492,574,579,534,671,490,920,690,850.0,1091.0,470.0,1138.0,731.0,456.0,462.0,1407.0,824.0,497.0,393.0,776.0,688.0,1302.0,887.0,567.0,915.0,876.0,634.0,1465.0,,,,,,,,,,
MB-MG530-S-B.jpg,843,341,411,275,496,1240,325,404,718.0,983.0,626.0,148.0,533.0,1006.0,297.0,633.0,937.0,506.0,489.0,150.0,735.0,235.0,769.0,1229.0,,,,,,,,,,,,,,
MB-MG518-S-A.jpg,746,1176,372,447,777,1445,417,1260,632.0,467.0,278.0,597.0,450.0,372.0,372.0,1426.0,309.0,829.0,561.0,406.0,837.0,957.0,708.0,707.0,,,,,,,,,,,,,,
